cliente_id;idade;profissao;estado;renda_mensal;data_cadastro;num_compras;valor_total_gasto;modelo_preferido;satisfacao_cliente;canal_aquisicao
7041;28;Professor;SP;7089,17;2024-10-05;1;300,24;Classic;5,0;Instagram
7042;26;Desenvolvedor;SP;11341,63;2024-12-14;1;316,49;Classic;3,5;Instagram
7043;31;Outros;SP;9161,07;2024-07-28;1;349,91;Classic;5,0;Indicação
7044;32;Consultor;SP;13981,53;2024-05-15;2;706,22;Classic;4,0;Google Ads
7045;26;Jornalista;AL;6217,18;2024-01-13;2;705,65;Classic;4,5;SEO
7046;26;Jornalista;SP;6374,92;2024-03-20;1;316,27;Classic;4,5;Instagram
7047;31;Desenvolvedor;PI;8539,78;2024-10-07;1;326,05;Classic;4,5;SEO
7048;33;Desenvolvedor;RJ;10185,51;2024-10-16;1;343,57;Classic;4,5;Google Ads
7049;25;Marketing;PR;6449,98;2024-12-30;1;374,48;Classic;5,0;LinkedIn
7050;25;Arquiteto;RS;7240,68;2024-03-17;1;280,01;Slip-on;5,0;Facebook Ads
7051;26;Vendas;PR;5370,2;2024-05-21;1;319,81;Runner;4,5;Instagram
7052;27;Vendas;RJ;6261,55;2024-12-21;1;345,55;Classic;5,0;Google Ads
7053;36;Psicólogo;SC;9595,36;2024-03-12;1;357,85;Slip-on;5,0;YouTube
7054;27;Arquiteto;AC;9373,75;2024-10-24;1;360,48;Runner;3,5;Google Ads
7055;26;Marketing;SP;8057,03;2024-12-05;1;272,59;Slip-on;4,5;Google Ads
7056;26;Contador;SC;6084,0;2024-09-21;1;337,68;Classic;4,0;Instagram
7057;26;Designer;DF;7379,24;2024-10-21;1;342,94;Classic;5,0;Instagram
7058;34;Outros;SP;7107,69;2024-12-16;1;342,97;Classic;5,0;Google Ads
7059;27;Jornalista;SP;5648,96;2024-12-02;2;596,2;Runner;5,0;Google Ads
7060;34;Engenheiro;RJ;11259,99;2024-08-06;1;321,56;Runner;4,5;SEO
7061;26;Arquiteto;SC;10305,36;2024-02-02;3;1096,8;Runner;4,5;Google Ads
7062;28;Marketing;SC;6669,12;2024-07-26;1;332,08;Classic;4,5;Instagram
7063;35;Desenvolvedor;SP;12083,22;2024-04-30;1;284,78;Classic;4,0;SEO
7064;26;Marketing;SP;8549,99;2024-08-16;1;305,23;Classic;5,0;Google Ads
7065;33;Contador;RJ;10023,24;2024-10-29;1;285,88;Classic;4,5;Outros
7066;26;Engenheiro;MT;9832,21;2024-11-03;1;351,3;Classic;5,0;Indicação
7067;35;Analista de Dados;SP;15135,47;2024-11-29;1;309,46;Slip-on;5,0;SEO
7068;30;Marketing;RS;6957,41;2024-05-17;2;783,92;Classic;5,0;SEO
7069;29;Desenvolvedor;SP;9108,95;2024-07-26;3;844,25;Classic;4,5;Instagram
7070;25;Desenvolvedor;PR;10346,83;2024-01-04;3;1084,87;Slip-on;5,0;Outros
7071;33;Engenheiro;MG;11458,64;2024-10-28;1;316,94;Runner;4,0;SEO
7072;29;Designer;BA;6588,27;2024-08-23;1;285,69;Slip-on;4,5;Facebook Ads
7073;37;Outros;DF;9457,09;2024-10-23;1;376,34;Runner;5,0;Google Ads
7074;24;Desenvolvedor;PR;8475,0;2024-06-24;1;314,31;Runner;4,0;Google Ads
7075;27;Designer;SC;7340,27;2024-12-19;1;398,02;Runner;4,5;Instagram
7076;32;Analista de Dados;AP;12580,66;2024-04-19;1;390,98;Slip-on;3,5;Instagram
7077;32;Desenvolvedor;DF;11557,78;2024-11-16;1;366,74;Runner;4,5;Google Ads
7078;39;Desenvolvedor;RO;11487,69;2024-11-30;1;328,67;Runner;4,5;Facebook Ads
7079;27;Consultor;MT;10923,35;2024-12-16;1;317,21;Classic;3,5;Facebook Ads
7080;27;Consultor;PR;12264,83;2024-08-23;1;360,45;Classic;4,5;Google Ads
7081;45;Outros;SP;8614,9;2024-10-10;1;319,03;Classic;5,0;Outros
7082;30;Publicitário;MG;6861,96;2024-11-10;1;302,72;Slip-on;4,5;Instagram
7083;30;Administrador;AL;7917,03;2024-02-26;2;737,15;Classic;5,0;Outros
7084;33;Desenvolvedor;SP;10777,2;2024-03-19;2;601,27;Runner;4,5;Google Ads
7085;33;Consultor;DF;14776,19;2024-07-21;1;312,57;Runner;5,0;Instagram
7086;30;Engenheiro;GO;9421,83;2024-03-07;1;345,18;Slip-on;4,0;Instagram
7087;30;Vendas;PR;7291,1;2024-11-02;2;725,91;Classic;5,0;Indicação
7088;33;Desenvolvedor;CE;12086,72;2024-04-10;1;315,02;Classic;4,5;Google Ads
7089;25;Publicitário;GO;6228,32;2024-06-15;1;306,36;Classic;4,5;LinkedIn
7090;29;Analista de Dados;PR;10339,5;2024-11-20;1;308,57;Classic;5,0;Facebook Ads
7091;28;Analista de Dados;PR;10393,63;2024-12-27;1;342,32;Classic;5,0;SEO
7092;30;Analista de Dados;SP;12773,73;2024-08-25;1;340,0;Classic;4,5;Google Ads
7093;32;Contador;SP;9036,88;2024-06-08;2;648,84;Classic;4,5;Google Ads
7094;28;Arquiteto;SP;8397,43;2024-06-05;1;296,61;Slip-on;5,0;Facebook Ads
7095;24;Engenheiro;RJ;9581,51;2024-07-07;2;719,23;Slip-on;4,0;Google Ads
7096;33;Vendas;AL;9461,76;2024-08-01;2;561,03;Runner;4,5;Google Ads
7097;26;Desenvolvedor;RJ;10053,8;2024-07-29;2;692,9;Classic;4,5;Indicação
7098;29;Product Manager;PR;13352,84;2024-12-23;1;371,59;Slip-on;4,0;Facebook Ads
7099;32;Outros;PR;6723,53;2024-11-07;2;610,29;Slip-on;5,0;Facebook Ads
7100;25;Professor;SP;5901,51;2024-10-21;1;340,32;Runner;4,0;Google Ads
7101;24;Designer;SP;7561,72;2024-08-20;1;318,18;Classic;5,0;Google Ads
7102;43;Vendas;MG;8582,03;2024-02-27;2;608,46;Runner;5,0;Instagram
7103;30;Gerente de Projetos;DF;10495,97;2024-01-09;2;654,43;Classic;3,5;SEO
7104;36;Vendas;GO;8599,47;2024-12-07;1;288,35;Runner;5,0;Instagram
7105;33;Engenheiro;RJ;11848,22;2024-04-26;1;347,68;Classic;5,0;Indicação
7106;37;Advogado;RJ;12436,71;2024-07-11;1;320,93;Classic;5,0;LinkedIn
7107;31;Desenvolvedor;SP;8513,01;2024-12-20;1;292,61;Runner;5,0;Google Ads
7108;31;Product Manager;RJ;13007,7;2024-06-28;1;343,62;Runner;5,0;Instagram
7109;31;Advogado;PR;10889,29;2024-02-15;1;305,42;Classic;5,0;Google Ads
7110;34;Designer;RS;8016,09;2024-02-15;1;338,35;Classic;4,5;Indicação
7111;27;Product Manager;MG;10310,83;2024-09-06;2;522,48;Runner;5,0;Instagram
7112;34;Designer;SP;9796,7;2024-11-26;1;396,1;Classic;4,5;Indicação
7113;25;Vendas;SP;6793,16;2024-09-25;1;316,84;Classic;5,0;Google Ads
7114;29;Publicitário;CE;9330,92;2024-11-10;1;330,07;Runner;5,0;Google Ads
7115;26;Arquiteto;SP;8705,71;2024-08-10;2;748,97;Slip-on;5,0;Google Ads
7116;31;Vendas;RS;8093,44;2024-08-19;1;280,63;Slip-on;4,0;Google Ads
7117;24;Advogado;RS;10287,89;2024-08-12;2;631,63;Classic;5,0;YouTube
7118;31;Product Manager;SP;16836,86;2024-05-24;1;339,93;Classic;5,0;SEO
7119;32;Product Manager;CE;15613,15;2024-07-02;1;339,99;Classic;5,0;SEO
7120;27;Desenvolvedor;BA;7968,98;2024-02-21;2;627,91;Classic;5,0;Indicação
7121;28;Analista de Dados;SP;11294,21;2024-12-01;1;398,7;Runner;4,0;Instagram
7122;37;Marketing;SP;10917,97;2024-12-13;1;368,3;Classic;3,5;Outros
7123;32;Marketing;RJ;9058,07;2024-02-26;1;270,73;Slip-on;5,0;Instagram
7124;28;Designer;RS;8114,13;2024-04-02;1;373,7;Runner;4,5;Facebook Ads
7125;29;Marketing;SP;7177,63;2024-12-10;1;316,07;Slip-on;5,0;Google Ads
7126;29;Desenvolvedor;SP;10786,83;2024-06-29;1;269,74;Slip-on;4,5;Facebook Ads
7127;30;Outros;RJ;5847,55;2024-04-25;1;321,68;Classic;4,5;Outros
7128;23;Consultor;MT;9493,21;2024-06-20;3;806,81;Slip-on;4,0;SEO
7129;30;Professor;PE;6882,34;2024-03-28;1;298,69;Runner;5,0;Google Ads
7130;37;Desenvolvedor;CE;10353,31;2024-01-08;2;536,65;Classic;4,5;Indicação
7131;34;Designer;SP;8204,51;2024-06-12;2;698,53;Runner;5,0;Google Ads
7132;29;Outros;RN;6110,48;2024-08-23;1;336,29;Classic;4,5;SEO
7133;30;Publicitário;SP;10108,76;2024-05-12;2;618,17;Slip-on;4,5;Facebook Ads
7134;33;Analista de Dados;SP;10931,58;2024-07-02;1;329,36;Classic;5,0;Facebook Ads
7135;26;Outros;SP;6138,8;2024-01-31;2;747,05;Classic;4,5;LinkedIn
7136;25;Outros;SP;5227,25;2024-03-09;2;732,1;Classic;5,0;YouTube
7137;24;UX/UI Designer;SC;7171,6;2024-02-10;1;335,62;Runner;4,5;Google Ads
7138;27;Designer;SP;8871,01;2024-11-28;1;291,32;Classic;4,0;Google Ads
7139;25;Outros;PE;6674,84;2024-01-18;2;616,32;Classic;4,5;Google Ads
7140;36;Contador;RS;8871,67;2024-03-30;3;845,95;Slip-on;5,0;LinkedIn
7141;25;Médico;MG;17002,1;2024-01-23;3;1157,76;Classic;3,5;Facebook Ads
7142;30;Product Manager;SP;14539,59;2024-08-24;2;759,05;Classic;4,0;Indicação
7143;36;Product Manager;SP;18472,58;2024-10-02;1;334,0;Classic;4,0;Indicação
7144;37;Psicólogo;RJ;10543,44;2024-12-13;1;388,41;Runner;4,0;Google Ads
7145;23;Psicólogo;SP;4884,87;2024-01-23;1;376,55;Classic;5,0;Google Ads
7146;27;Desenvolvedor;SP;8985,35;2024-11-14;1;304,42;Classic;5,0;Google Ads
7147;26;Analista de Dados;RS;9363,63;2024-03-01;1;299,65;Classic;3,5;Outros
7148;28;Consultor;RR;13396,34;2024-09-18;1;297,87;Slip-on;4,5;Facebook Ads
7149;31;Jornalista;DF;4948,86;2024-04-23;1;373,33;Classic;4,5;Instagram
7150;25;Arquiteto;SP;10179,43;2024-03-29;2;592,0;Runner;4,5;Google Ads
7151;31;Vendas;MG;7425,15;2024-04-14;1;372,73;Classic;5,0;YouTube
7152;27;Product Manager;RJ;11557,96;2024-05-21;1;255,85;Runner;4,5;Google Ads
7153;30;Marketing;RJ;6979,41;2024-04-16;1;298,28;Runner;5,0;Outros
7154;28;Advogado;SP;8549,5;2024-04-24;1;272,96;Slip-on;5,0;LinkedIn
7155;26;Analista de Dados;SP;10554,14;2024-03-10;1;332,0;Runner;4,0;Google Ads
7156;27;Outros;BA;7062,05;2024-05-14;1;324,31;Runner;4,5;YouTube
7157;29;Designer;GO;8654,75;2024-04-10;1;363,5;Slip-on;5,0;Instagram
7158;26;Gerente de Projetos;RS;8812,1;2024-08-28;1;338,02;Classic;4,5;Indicação
7159;30;Vendas;SP;7824,61;2024-12-02;1;357,73;Classic;4,5;Facebook Ads
7160;27;Marketing;SP;8392,79;2024-04-21;2;592,87;Classic;5,0;Instagram
7161;22;Contador;RS;4845,5;2024-11-11;2;573,93;Runner;5,0;Google Ads
7162;31;Outros;SC;7147,38;2024-12-23;1;339,36;Slip-on;5,0;Outros
7163;33;Vendas;SP;8214,55;2024-02-17;2;591,44;Runner;4,5;YouTube
7164;35;Analista de Dados;MG;9375,88;2024-12-25;1;309,52;Slip-on;4,5;Facebook Ads
7165;30;Gerente de Projetos;SP;10438,47;2024-02-04;1;368,6;Classic;4,5;YouTube
7166;28;Designer;SC;7087,76;2024-06-09;1;314,92;Classic;5,0;Indicação
7167;34;Arquiteto;RS;11463,39;2024-11-17;1;374,74;Slip-on;4,0;Indicação
7168;29;Consultor;MG;14016,14;2024-04-01;2;678,47;Slip-on;5,0;Instagram
7169;22;Desenvolvedor;DF;8775,26;2024-05-13;1;347,83;Runner;5,0;SEO
7170;33;Advogado;RJ;9278,53;2024-11-03;1;354,39;Classic;5,0;Facebook Ads
7171;28;Product Manager;RJ;12179,96;2024-06-27;1;290,69;Classic;4,0;Facebook Ads
7172;31;Outros;SP;6725,4;2024-08-22;1;305,52;Classic;5,0;Facebook Ads
7173;27;Marketing;SP;8173,4;2024-03-18;3;836,09;Slip-on;4,0;Google Ads
7174;33;Arquiteto;PR;9060,16;2024-05-02;1;322,23;Runner;5,0;Facebook Ads
7175;34;Product Manager;SP;13341,84;2024-12-19;1;276,39;Slip-on;4,5;SEO
7176;27;Product Manager;PI;16315,31;2024-01-31;2;617,95;Classic;5,0;Google Ads
7177;25;Marketing;PR;6023,69;2024-08-04;1;289,75;Runner;4,5;Google Ads
7178;27;Product Manager;RJ;14508,4;2024-07-07;1;332,5;Runner;5,0;Indicação
7179;26;Desenvolvedor;SP;8084,04;2024-01-22;3;925,51;Runner;4,5;Instagram
7180;32;Desenvolvedor;SP;11918,05;2024-12-08;1;355,97;Runner;4,5;Google Ads
7181;32;Desenvolvedor;RJ;12701,47;2024-01-22;2;610,72;Runner;5,0;Facebook Ads
7182;30;Designer;RS;7972,16;2024-03-06;1;358,3;Slip-on;4,5;Facebook Ads
7183;29;Vendas;SP;7320,6;2024-07-19;1;342,28;Runner;4,5;YouTube
7184;29;Product Manager;SC;15908,9;2024-05-13;1;286,87;Classic;5,0;Facebook Ads
7185;32;Professor;SP;5324,87;2024-11-13;1;296,74;Classic;4,5;Indicação
7186;28;Marketing;SP;9725,59;2024-08-29;3;1167,51;Classic;5,0;Google Ads
7187;35;Contador;SP;10082,84;2024-08-11;2;661,21;Classic;5,0;LinkedIn
7188;30;Contador;MT;7919,92;2024-03-07;3;958,55;Classic;4,5;Indicação
7189;25;Analista de Dados;GO;9432,87;2024-09-19;1;333,89;Classic;5,0;Indicação
7190;26;Designer;SP;5598,85;2024-04-26;1;273,64;Runner;4,5;Google Ads
7191;24;Outros;PA;5803,04;2024-04-22;2;754,82;Classic;3,5;Facebook Ads
7192;37;Desenvolvedor;SP;13922,56;2024-02-25;1;357,54;Classic;4,5;Indicação
7193;34;Jornalista;RS;6192,9;2024-05-23;2;619,84;Runner;5,0;Instagram
7194;24;Outros;PR;7513,29;2024-03-17;1;272,31;Classic;4,5;Instagram
7195;34;Desenvolvedor;SP;10200,3;2024-01-15;3;834,16;Slip-on;5,0;SEO
7196;28;Professor;RJ;7168,66;2024-07-22;1;337,44;Classic;5,0;Facebook Ads
7197;26;Designer;CE;8117,35;2024-12-30;1;307,15;Runner;4,5;Indicação
7198;35;Advogado;DF;11001,26;2024-09-23;1;312,36;Classic;5,0;Instagram
7199;24;Marketing;SP;8808,27;2024-07-24;1;339,38;Slip-on;4,0;Indicação
7200;30;Vendas;PR;6343,36;2024-07-20;3;948,31;Runner;5,0;Google Ads
7201;27;UX/UI Designer;SP;8665,61;2024-01-30;3;869,83;Runner;5,0;Facebook Ads
7202;30;Advogado;SC;11762,34;2024-03-01;1;373,12;Classic;3,5;Instagram
7203;32;Designer;SP;6588,04;2024-08-30;2;642,7;Classic;4,5;Google Ads
7204;35;Advogado;SP;10167,32;2024-08-22;1;341,83;Classic;5,0;Indicação
7205;25;UX/UI Designer;RJ;6775,62;2024-06-01;1;372,45;Classic;4,5;Facebook Ads
7206;25;Designer;RS;7314,68;2024-11-18;1;312,96;Runner;4,5;Instagram
7207;36;Analista de Dados;SP;13929,45;2024-12-24;1;340,91;Classic;5,0;Instagram
7208;36;Contador;RS;9987,28;2024-04-09;2;636,86;Slip-on;5,0;Indicação
7209;25;Gerente de Projetos;SP;9948,91;2024-01-04;1;353,22;Runner;4,5;Indicação
7210;27;Analista de Dados;SP;10706,43;2024-10-03;1;366,17;Classic;4,5;Google Ads
7211;24;Gerente de Projetos;RJ;8765,17;2024-01-26;2;641,77;Slip-on;4,5;Google Ads
7212;28;Vendas;BA;5386,84;2024-08-05;1;361,03;Runner;5,0;Google Ads
7213;35;Designer;SP;8959,71;2024-03-09;2;622,22;Classic;4,5;Facebook Ads
7214;37;Vendas;RN;8043,66;2024-08-29;2;644,19;Classic;5,0;YouTube
7215;25;Vendas;SP;6083,14;2024-02-21;1;315,41;Runner;4,5;Instagram
7216;34;Outros;RJ;8782,86;2024-01-14;3;1025,04;Classic;4,0;Indicação
7217;28;Vendas;PR;5933,54;2024-11-12;1;261,28;Slip-on;4,5;Instagram
7218;29;Marketing;MG;8465,95;2024-09-16;1;308,63;Runner;4,5;Instagram
7219;34;Contador;RS;7116,03;2024-05-03;1;313,91;Classic;5,0;SEO
7220;30;Jornalista;RS;4894,93;2024-12-05;1;328,17;Classic;4,0;Google Ads
7221;31;Gerente de Projetos;RN;11498,99;2024-10-21;1;314,51;Runner;5,0;Instagram
7222;29;Designer;RJ;6222,15;2024-05-31;2;775,42;Slip-on;4,0;Instagram
7223;33;Consultor;CE;13924,52;2024-07-09;1;292,25;Classic;5,0;Google Ads
7224;35;Professor;RS;6713,14;2024-12-28;1;377,1;Runner;4,5;Google Ads
7225;38;Marketing;SP;12057,48;2024-06-01;2;664,97;Classic;4,5;Google Ads
7226;32;UX/UI Designer;TO;7839,12;2024-09-10;1;358,82;Classic;4,5;Google Ads
7227;26;Analista de Dados;ES;11169,88;2024-08-15;1;278,17;Slip-on;5,0;Instagram
7228;28;Publicitário;DF;7672,88;2024-09-07;1;358,21;Slip-on;4,5;Facebook Ads
7229;22;Designer;SP;4966,98;2024-08-01;1;345,25;Slip-on;5,0;Google Ads
7230;36;Contador;MT;7680,57;2024-04-10;2;758,34;Runner;5,0;Google Ads
7231;30;Desenvolvedor;SP;9859,43;2024-07-19;1;358,94;Runner;5,0;Google Ads
7232;29;Administrador;PR;9721,97;2024-02-09;1;357,78;Runner;4,0;Google Ads
7233;31;Vendas;PE;8716,26;2024-06-21;4;1476,99;Slip-on;5,0;Indicação
7234;36;Product Manager;SP;18473,28;2024-01-30;1;326,85;Runner;4,5;SEO
7235;24;Outros;RJ;5601,42;2024-12-15;1;311,51;Classic;4,5;Outros
7236;33;Psicólogo;SC;8494,24;2024-12-17;1;319,8;Slip-on;5,0;Facebook Ads
7237;32;Arquiteto;MG;8619,32;2024-12-30;1;377,25;Classic;4,5;SEO
7238;31;Desenvolvedor;SP;11442,55;2024-08-08;1;349,91;Classic;5,0;Instagram
7239;27;Outros;BA;5414,86;2024-10-27;1;314,27;Runner;4,5;Instagram
7240;29;Analista de Dados;MG;10895,44;2024-10-28;1;392,53;Classic;4,5;SEO
7241;29;Contador;RR;8578,19;2024-06-18;2;711,65;Slip-on;5,0;Facebook Ads
7242;28;Marketing;SP;7558,03;2024-01-22;2;668,78;Classic;5,0;Indicação
7243;26;Analista de Dados;PE;10946,59;2024-02-20;1;303,53;Runner;5,0;Facebook Ads
7244;25;Marketing;PE;8750,6;2024-12-08;1;304,9;Classic;5,0;Instagram
7245;31;Gerente de Projetos;SP;10446,31;2024-09-22;2;679,42;Runner;4,5;Indicação
7246;28;Arquiteto;SP;7575,35;2024-10-03;2;762,29;Classic;5,0;Instagram
7247;30;Designer;RJ;8806,4;2024-11-05;1;322,23;Classic;5,0;Indicação
7248;29;Desenvolvedor;DF;10463,47;2024-08-11;2;712,77;Classic;5,0;Instagram
7249;25;Product Manager;SP;13958,16;2024-06-15;2;598,97;Classic;4,0;Indicação
7250;45;Publicitário;BA;10224,29;2024-01-04;1;368,0;Classic;4,5;Instagram
7251;38;Professor;SP;6304,16;2024-08-02;1;342,16;Runner;5,0;SEO
7252;29;Outros;RS;5593,97;2024-12-25;1;292,76;Slip-on;4,0;Google Ads
7253;27;Publicitário;SC;9411,12;2024-01-23;1;364,87;Runner;4,5;SEO
7254;26;Designer;SP;5652,57;2024-12-08;1;344,63;Slip-on;5,0;Facebook Ads
7255;27;Jornalista;SP;5329,27;2024-10-18;2;659,28;Classic;4,5;Facebook Ads
7256;32;Vendas;PA;5933,21;2024-09-11;1;286,37;Classic;5,0;Google Ads
7257;30;Publicitário;MG;8329,7;2024-03-13;3;965,18;Classic;4,5;Indicação
7258;29;Product Manager;SP;12541,1;2024-01-23;1;329,01;Classic;5,0;SEO
7259;27;Analista de Dados;MG;8478,48;2024-06-17;1;284,94;Classic;4,5;Google Ads
7260;33;Marketing;RJ;7052,22;2024-05-11;1;311,67;Classic;5,0;Instagram
7261;30;Psicólogo;SP;7981,71;2024-03-14;2;721,48;Runner;5,0;Instagram
7262;35;Publicitário;SC;11499,41;2024-11-17;1;339,95;Runner;5,0;Google Ads
7263;38;Desenvolvedor;PR;10675,88;2024-04-24;2;584,88;Runner;5,0;Outros
7264;33;Desenvolvedor;RJ;9575,49;2024-07-15;1;375,84;Classic;4,5;Google Ads
7265;29;Desenvolvedor;PR;11326,83;2024-05-12;2;577,92;Slip-on;4,5;Google Ads
7266;36;UX/UI Designer;SP;12627,18;2024-06-01;1;336,28;Slip-on;4,5;Instagram
7267;28;Vendas;MG;8486,17;2024-10-20;1;315,64;Runner;4,5;Facebook Ads
7268;30;Arquiteto;SP;8956,95;2024-12-10;1;338,22;Classic;5,0;Indicação
7269;35;Professor;GO;6685,2;2024-10-23;1;294,54;Runner;4,0;Google Ads
7270;27;Marketing;RJ;6699,04;2024-12-08;1;338,11;Classic;3,5;Google Ads
7271;35;Arquiteto;DF;9986,45;2024-01-12;3;1119,22;Runner;4,5;Indicação
7272;34;Outros;RS;9227,69;2024-09-22;1;297,23;Runner;5,0;Instagram
7273;26;Contador;SP;7344,31;2024-10-31;1;340,97;Classic;4,0;SEO
7274;34;Designer;GO;7895,71;2024-03-01;1;334,58;Classic;4,0;Outros
7275;30;Designer;RS;8309,63;2024-09-13;1;280,08;Runner;3,5;Indicação
7276;25;Marketing;SP;5972,59;2024-02-24;2;687,19;Runner;5,0;Instagram
7277;27;Marketing;RJ;6319,1;2024-06-24;1;382,16;Classic;4,0;Instagram
7278;32;Gerente de Projetos;PR;13592,68;2024-09-15;1;323,75;Classic;5,0;SEO
7279;29;Psicólogo;RJ;6678,12;2024-11-12;1;328,46;Classic;4,5;Google Ads
7280;31;Outros;SP;6485,95;2024-05-19;3;950,99;Runner;5,0;Facebook Ads
7281;26;Product Manager;SP;11132,82;2024-05-15;1;286,42;Classic;5,0;Google Ads
7282;45;Desenvolvedor;SP;16230,79;2024-11-15;2;544,88;Runner;5,0;Facebook Ads
7283;42;Contador;MG;11406,01;2024-03-11;2;677,88;Classic;4,5;Facebook Ads
7284;32;Designer;SP;8023,03;2024-09-26;1;375,71;Classic;3,5;SEO
7285;28;Gerente de Projetos;SP;12433,19;2024-01-20;1;299,52;Runner;5,0;SEO
7286;32;Desenvolvedor;GO;9947,72;2024-02-11;3;1044,83;Classic;4,0;Facebook Ads
7287;31;Desenvolvedor;RS;8113,4;2024-11-01;1;311,08;Classic;4,5;Facebook Ads
7288;25;Designer;RJ;5632,41;2024-02-14;3;890,56;Classic;4,5;Facebook Ads
7289;26;Desenvolvedor;SC;10961,15;2024-11-09;1;269,76;Classic;4,0;Facebook Ads
7290;25;Engenheiro;SP;11229,88;2024-06-03;1;334,75;Classic;5,0;Indicação
7291;28;Analista de Dados;SP;12568,81;2024-07-03;1;303,76;Classic;5,0;SEO
7292;32;UX/UI Designer;RS;9817,75;2024-11-20;1;265,6;Runner;5,0;SEO
7293;36;Outros;MG;6997,98;2024-05-20;1;333,4;Classic;4,5;LinkedIn
7294;28;Vendas;MG;6203,6;2024-05-28;2;672,9;Classic;4,5;Facebook Ads
7295;22;Desenvolvedor;DF;9791,24;2024-09-27;1;328,82;Classic;5,0;Google Ads
7296;33;Marketing;CE;8855,09;2024-04-18;1;320,6;Runner;4,5;YouTube
7297;28;Product Manager;PR;15188,82;2024-02-01;1;397,3;Runner;5,0;SEO
7298;24;UX/UI Designer;RJ;6542,92;2024-10-06;1;306,87;Classic;4,5;Google Ads
7299;30;Desenvolvedor;PR;9301,89;2024-06-02;1;294,16;Classic;5,0;Facebook Ads
7300;24;Administrador;TO;7627,15;2024-06-06;1;318,57;Runner;3,5;LinkedIn
7301;24;Jornalista;PR;5460,05;2024-11-03;1;269,04;Runner;5,0;YouTube
7302;29;Outros;SP;7655,28;2024-05-17;2;765,62;Classic;4,0;Outros
7303;27;UX/UI Designer;RJ;7152,29;2024-07-05;2;737,65;Classic;5,0;Indicação
7304;30;Product Manager;CE;12903,31;2024-08-27;1;280,78;Classic;4,5;Google Ads
7305;24;Administrador;SP;8296,67;2024-01-14;2;712,58;Slip-on;4,5;Indicação
7306;28;Marketing;RJ;8542,76;2024-07-31;2;578,77;Slip-on;3,5;Indicação
7307;33;Marketing;PE;10136,9;2024-12-27;1;327,05;Runner;5,0;Google Ads
7308;33;Advogado;SP;13055,27;2024-08-20;1;324,24;Slip-on;5,0;Instagram
7309;28;Product Manager;SC;14434,59;2024-02-12;1;296,91;Classic;3,5;Facebook Ads
7310;34;Designer;RS;8418,74;2024-07-18;2;602,28;Runner;4,0;Google Ads
7311;33;Product Manager;PR;17552,95;2024-01-30;2;642,41;Runner;4,0;SEO
7312;34;Jornalista;SP;5136,85;2024-01-19;1;367,95;Classic;4,5;Instagram
7313;28;Designer;AM;8322,11;2024-01-19;1;315,4;Runner;5,0;Google Ads
7314;34;Desenvolvedor;SP;8749,41;2024-05-26;2;624,34;Runner;5,0;Indicação
7315;26;Publicitário;MG;7694,14;2024-07-19;1;268,51;Classic;4,5;Indicação
7316;28;Desenvolvedor;SC;8265,09;2024-01-28;1;338,84;Classic;4,5;Facebook Ads
7317;25;Consultor;MG;9173,05;2024-07-09;1;346,01;Runner;5,0;Facebook Ads
7318;31;Contador;SP;9530,82;2024-07-13;2;785,07;Classic;5,0;YouTube
7319;29;Arquiteto;SP;10823,3;2024-06-07;3;992,55;Classic;5,0;SEO
7320;26;Engenheiro;SP;12408,28;2024-01-13;1;380,31;Classic;4,5;Indicação
7321;32;Designer;RJ;9466,75;2024-05-21;1;317,79;Classic;4,5;Facebook Ads
7322;34;Outros;SP;6328,84;2024-05-14;1;312,4;Classic;5,0;Facebook Ads
7323;31;Administrador;RS;6814,02;2024-04-08;2;760,42;Classic;3,5;Outros
7324;37;Outros;RJ;7199,44;2024-05-18;2;656,35;Classic;5,0;SEO
7325;30;Gerente de Projetos;PR;13158,46;2024-03-11;2;565,48;Slip-on;5,0;Instagram
7326;22;Administrador;SC;8142,06;2024-07-20;1;333,98;Slip-on;5,0;Google Ads
7327;27;Consultor;SP;9627,81;2024-12-11;1;303,33;Classic;5,0;Google Ads
7328;29;Consultor;SP;14264,3;2024-09-10;1;321,92;Classic;4,0;Facebook Ads
7329;34;Jornalista;DF;6103,8;2024-01-10;2;616,95;Classic;3,5;YouTube
7330;31;Desenvolvedor;PR;9109,12;2024-08-10;2;658,02;Classic;4,5;Instagram
7331;36;Designer;RS;8289,61;2024-01-15;1;305,41;Classic;5,0;YouTube
7332;25;Designer;MG;6166,5;2024-01-13;2;517,6;Runner;5,0;Instagram
7333;24;Product Manager;RJ;13414,03;2024-02-15;2;755,64;Classic;5,0;Instagram
7334;31;Administrador;SP;10199,16;2024-03-19;3;824,49;Classic;4,5;Google Ads
7335;31;Desenvolvedor;RS;9197,93;2024-05-24;2;600,55;Slip-on;4,5;Google Ads
7336;32;Analista de Dados;SP;12251,73;2024-06-14;3;920,17;Classic;4,5;Instagram
7337;32;Gerente de Projetos;SP;15260,38;2024-01-11;1;395,97;Slip-on;4,5;Facebook Ads
7338;28;Engenheiro;BA;9782,68;2024-01-24;2;638,38;Classic;3,5;Facebook Ads
7339;38;Arquiteto;SC;14151,11;2024-02-28;2;584,91;Runner;5,0;SEO
7340;24;Product Manager;RS;11216,22;2024-08-20;1;355,68;Slip-on;5,0;Instagram
